well,eval_span,n_eval,floor,v2_base,v2_dz,v2_dz_g3s15,v2_dz_g3s25,v2_dz_g15s15,v2_spread2_dz,v2_spread8_dz,v2_N300_dz,seedens_best,beam_cons
42669188,37.75,4438,22.92218011424274,7.2702200264639485,7.502647833951501,7.447855865195036,7.2779509411432555,7.5067628434446085,7.607934922614894,7.608122965477064,7.525960517555197,7.40064676330714,19.137658117555684
42c538a1,42.38999999999942,3476,21.398265985773723,1.0720773429868504,20.37815821012559,16.317013514407687,16.079479778603922,18.383268845125773,20.36742390759706,20.37591873322806,18.335990218932924,18.509608692348746,25.79201803417107
43b06c70,17.220000000001164,4811,7.472768622085613,7.488797084565524,6.780263405130673,20.29449067211122,20.121748972463898,20.360720268896603,13.354470454301863,13.36229642501785,6.664467873766724,10.76520700253574,6.084078029302001
43c7f85a,24.270000000000437,5463,10.366033610297402,13.35057570340844,4.4004041200112,17.655397034227537,17.839196962862154,17.685341150027384,17.675798247216484,17.630770076299612,17.655402530723265,17.6690450791009,11.349590246139893
43e16325,91.77999999999884,4267,48.830486507284085,33.463327553368245,51.142388380829736,50.50637569085194,50.49354889496437,51.10378660942462,51.13441022186203,51.187766122275036,51.164378168798564,51.04691116557406,50.60702652313105
44441e54,13.350000000000364,4065,4.182535231101639,1.4146569588947846,1.441217034335377,1.507247729185959,1.5016328967155368,1.4689738110515151,1.3007647437404493,1.5228232750271646,1.445661581200882,1.4809289470709717,4.671952503697531
445af6c2,39.06000000000131,5839,32.12524602360827,26.502648716775663,37.83033075088265,38.118270405092304,37.95077363804136,37.63780520224481,39.6455768978923,37.59708133452335,38.31015815235066,39.04148005338696,30.901538572177824
4463446c,33.23999999999978,3452,18.93814136927415,25.885354258097095,27.174343688563923,27.231201797496297,25.67800481772228,25.30410154918146,4.1215987711322,13.962558025905835,25.791759369987403,26.310693015997558,16.117447919362704
44a94013,54.05000000000109,4739,18.471164082247327,8.27801182533004,8.082023403347653,8.164948232863509,7.679641484157837,8.716567940936917,8.161379546426138,22.5108582281848,7.625930835676704,7.741124450511145,18.57878764700733
45fb3e21,48.26999999999862,4107,30.280348414801033,18.00078423158809,14.91899340577574,18.031954996037896,17.992816363958664,15.978772587756344,17.789036824778087,18.092557383642077,18.38526051669219,17.542980954120335,25.028637113776156
460f859e,61.020000000002256,3637,21.3721480195738,22.96196177783879,11.649281608647595,16.417914565034522,15.40349211713029,15.494345593213824,10.969880448736314,15.597708387393753,10.87892187680213,12.893050391347481,21.427632501432292
4630ab92,24.340000000000146,3874,7.6099588125392055,12.603075905828833,22.633185344546533,22.878481995556566,21.936726063145134,20.86414295969189,22.79050480456848,20.993805824667753,22.628313460630597,22.192608557524345,8.095479101276169
463c38f2,19.889999999999418,4415,6.604008455352667,7.021773120529723,6.317644842166265,10.801873709981496,6.310373141648307,6.302192995780772,6.291562534357975,6.330722286895344,6.329736849687913,7.090642918943059,7.038893967799107
4654e7de,22.31000000000131,5117,11.124594622323631,6.726745020776654,12.27237542489696,11.994208373416349,12.961149588981506,11.932267604961696,11.813956869593353,11.71656891090319,12.45624314237369,12.121187365518505,15.154368395086411
466fc788,36.9900000000016,5670,23.22942212681335,18.126904927026793,16.630589214864127,17.19439121608374,17.203564133401464,11.046221933159057,10.669892083326198,11.001177513018865,19.372709864190263,14.916187285948821,18.177210698163073
46a301e9,16.320000000001528,7272,4.287400532704397,4.131467486525525,1.1713197739675876,1.0917762635629722,1.1148212803452562,1.1072156959437527,1.0919878879208313,1.1181620927515403,1.1263026026205714,1.1266716265914465,4.3225985435056336
46a7190b,27.76000000000022,4122,14.332068994878048,4.603091855162753,5.036410297406511,5.105278112091968,5.085458701843073,5.043053587089005,6.983331815231897,5.059890689681206,8.34071168071795,5.413664955410864,15.193835522013089
46d24a09,40.82999999999993,4470,21.0644266403515,16.6692845665527,31.29401047756626,32.70141523972299,32.661388566449986,31.313421619131088,31.405965005654608,31.314213239703577,31.22875763104592,31.819704177564855,18.266530532526737
46d41ff6,18.669999999998254,6735,10.208406230789292,15.232070871681529,7.50520281678084,8.20111993395401,7.49252087647866,8.673357566729186,8.245905687475519,7.0731129020260965,7.541245478869674,7.793852159315054,8.806517609860151
46dfcfca,42.69999999999891,3592,22.77678365310146,25.157683734742292,4.420510869066731,6.151634363667678,4.439783585177458,10.534809979754133,2.6813443600903266,6.0004450601574595,4.439674079649299,3.873557866252088,25.511948623693645
47222616,30.81999999999971,4260,16.242131628442852,13.645163582013156,23.716657965921435,7.973798935340784,23.244767249726035,22.320982707599885,9.443763052971056,10.115442989242105,23.784849023775738,16.6637903761766,17.613421487670454
47ee27ab,28.429999999998472,6040,8.059532507435675,4.976864189737585,2.6585508480352913,2.669303002378985,2.7317303656672713,2.670846978894355,3.620057726503119,3.5497955540216704,4.561928124801264,2.4156110434494176,8.146685525394282
481de5fc,23.81999999999971,5617,15.967258086453045,6.849399117769002,4.599374478551531,4.669924306938275,4.739111894002811,4.780031966105299,4.851537975568612,4.622529226606547,4.740417421296252,4.60039858446955,19.524248806408263
48c1f673,38.0,3406,26.202619345023756,15.607840834855331,14.350837003921647,14.300249943917292,10.726898020482594,14.175516171285379,13.990737638640084,8.672535365858993,14.099624791478476,14.169474599210599,27.985042734513442
4936af16,17.890000000001237,4058,4.732666641407274,7.7284015275131654,9.044110340867853,5.382333529138514,8.892465264876966,4.94556095660853,13.377589893839625,5.199387440083775,5.337415925881124,5.248022810827583,5.028749576348328
493b5b31,49.1399999999976,5025,15.372990692310662,14.918044422281108,13.993811955580934,13.366075212720718,14.092307027231191,13.826235839672774,13.871450711769189,13.389422326830895,14.033553015260289,13.45627766543886,17.657897066072675
49dbc14c,17.110000000000582,3795,5.961264115527164,26.39353087415496,6.758425628363102,14.662928486202,5.794422310585316,5.105776417222536,16.036413041369595,5.753412448667099,15.952004899696059,11.143276200036857,4.0186664356413555
4a035ec2,33.86000000000058,3301,15.450598807621734,2.5854584085677863,21.382706337911046,21.544004106202195,21.632114716443382,21.675232564128226,21.80944077007947,21.380195577091843,21.72277070366699,19.926024995069927,16.83507141375479
4a335117,45.830000000001746,4911,19.82909858008881,8.244195332241429,32.042614303006665,32.17440334692902,21.665939093593217,32.24483764781075,32.02200249845788,21.678094664987114,30.5242937597681,32.21975118220453,17.922736439231496
4a8ecc0b,39.219999999999345,5383,13.478221773558168,3.426232552748012,14.300774185921695,14.281368659618579,3.958740907974039,14.243987722584128,17.422505164893217,3.953061600362951,13.886193971410318,8.958954498321704,17.871213460631072
4b462989,19.470000000001164,3459,10.846675224635874,8.897298438472655,4.170132648040913,4.358305337053896,7.128051313433284,4.406834541203691,4.228720527138516,7.494707361653153,4.602149644722964,4.393775221462816,9.419462488706912
4b831d20,30.31999999999971,6886,10.117427907260263,10.095160783599237,32.4915026332766,33.777228725940255,32.25413954529809,32.21219363726508,32.40366667902648,41.518301351113955,32.456603336419434,32.672073840983366,9.975364328887618
4c2208f5,48.64000000000124,5291,36.62219320280926,12.05432557872894,11.345486799376934,11.183904484087208,11.22818406190093,11.227492329443635,24.397616043558635,11.207406250647338,11.30920236148145,11.362989846880174,39.12600422548618
4c3168cf,16.01000000000022,4350,4.142112354659639,16.596094868196392,8.281042139478911,8.492690014991068,3.085644159303363,8.088674374912022,7.587617328612217,9.406622361236703,9.272322034923798,7.732521636378832,3.280868661256129
4c3df468,29.639999999999418,5039,12.19650663436779,13.227232937404567,12.223448144836182,9.511424930596021,9.50218540270895,8.911347468002898,9.212198375367715,9.526625624365153,9.27667561182177,8.272531660604114,11.266096352737355
4caa7289,19.2599999999984,5003,9.829371919334248,16.703014249385625,5.609208404410528,5.599940626382535,5.616741015054801,16.23643847723472,2.61656090097107,5.614580772321302,5.570373947347807,8.848585432096117,12.53945061264605
4cd1ac61,36.460000000000946,4898,33.28120628757154,32.937150010765365,35.18661079460519,34.81119901181741,35.137244703152426,24.324460180867117,35.16943304413359,35.25593718780646,35.15143104731007,28.46066909533919,29.911866737178254
4cecf7b3,30.23999999999978,5603,14.390006910820455,28.710241809578882,11.650369211589407,25.49355070468481,11.990925537557548,9.89174363542999,12.160479358686636,24.02755829866052,12.018303048003188,14.127773440640874,14.153819184282106
4ddde4c1,18.360000000000582,4684,5.142727153024632,5.168870626454296,4.167994405069008,4.186999240847922,4.1433687958461185,4.192698925598084,4.121602426166633,4.165910254617225,4.207448650191157,4.174349129570304,4.607115125321568
4e050c92,20.0,3822,6.638869885323705,14.300485370419457,6.169221989137931,6.1885120452476245,5.86975574422045,6.075115613959694,6.09641529667269,6.086060492579483,6.064124963471677,5.8487688337501575,7.292874835394923
4ed93db6,16.06000000000131,4742,11.07313986385613,16.80464193483191,4.185998890226176,3.826880718438159,4.165583170237063,5.117710122665426,3.866644536869954,4.4264178919750705,5.042910759835863,3.9811166205844177,13.047516007930827
4f3eb9e9,60.42000000000007,4315,39.07395915007381,45.43020371791577,31.030467388296163,27.955192537169456,26.481212947569695,20.79366081167147,26.022228393501027,11.207852959118009,32.213654276715644,25.829540097126493,41.980307657101996
4f4ac5ce,25.3799999999992,5036,8.632952495221467,12.237720546987452,5.1815219301480635,5.067690094016657,2.141220290435535,5.1409375337297805,5.109602944350238,21.10860161473535,5.028649142439098,6.045210111205995,13.89141414879015
4f4afcc6,32.38000000000102,5244,10.451281500006381,26.976368659296774,7.665260460587817,7.660405817036525,11.48369392756773,7.7730922098007,10.605399428427207,10.79185301853286,11.608153516516143,7.849524684187684,9.902538482731437
4f69febf,23.479999999999563,5547,12.201745043165973,5.156460625547102,8.600096753229503,8.605229221048159,8.193546554239937,5.4733523261468395,7.8918955339704,8.345659644072724,4.880338789263356,6.100421370431398,9.966716897674779
4fbe9c06,24.730000000001382,5795,13.616454296548438,2.0179349157245756,28.46552940317379,30.623071038935475,28.401257634762327,28.394779818848814,28.365898771121177,29.083883662901357,29.08394477688944,29.244447069209617,13.62594389729874
504c8b08,17.600000000000364,5849,7.778424584951688,12.415968815864359,4.283406513400322,4.301805199674666,4.304638249833729,4.313631980716301,4.43334961857565,11.877342957098433,4.248079278419666,4.275529564128294,3.9507244737297604
511e1db0,12.520000000000437,4121,6.958461757220173,2.3986801079380746,3.507237117983773,9.3966137083682,9.402308967667668,3.5057918094519023,3.5004498768670054,3.5120860181080555,3.500630525651692,5.794092285048255,9.06378323266327
512943b2,16.51000000000022,4877,3.4970747522524728,3.547014207929515,2.6506113917969927,2.6505551813838295,12.838656651082184,9.623542593532108,9.270238565005807,13.020777101342869,12.764301984690533,8.722563082164648,4.395253670585471
5138a660,13.989999999999782,3525,5.346241734232214,9.068752405093186,23.5847789288919,23.59082833911526,23.539590726873676,24.44967475541525,23.57445658970265,11.395079880162774,23.63234946121855,23.88779521711038,5.2945543333368255
516088b7,28.68999999999869,6059,6.663493386819681,8.195128899909403,14.005126464079916,7.6476752644170505,13.609218629268913,14.113868352044525,9.684219083279809,14.164867484493085,9.858096573319274,8.93974471648166,8.193043788033233
521a7819,42.14000000000124,5274,20.326065478274092,35.17421760858102,16.274594183095495,16.162900079122213,16.132618053634918,16.02841714172316,5.5417850003502185,4.981181887632908,16.220755062991923,6.237186978530759,18.50383472488861
5254b6db,22.18000000000029,3734,16.82893320751516,6.724285552073929,3.4165510315432037,3.2672728834732814,4.109078974129575,3.652767140134099,3.9798924572285443,3.829284856335575,26.114218841972725,3.409328518931845,8.407570935524566
529e88ca,36.2599999999984,3835,19.599500521135276,21.80632216533965,29.7235952189641,29.773353110532113,29.64076579858532,30.23163323600634,29.9550987217777,33.91111208427302,30.01726957604114,30.17987877045172,25.280556397359597
52f1e77a,22.950000000000728,4419,12.79510470149645,10.200968969990882,2.7603140991465946,2.750187166296914,7.677103132446851,2.7856147539318203,2.3159768801720766,2.813739624761977,2.866757628399633,3.7933464177139307,12.811260954388745
5305524b,33.0099999999984,4714,19.40543069816383,12.186525482116568,6.624521060812393,5.255770029308806,6.627933722215041,5.226952041988353,5.248860389661095,5.736233323431261,6.617703263489623,5.249879959897068,23.59514040792602
53134831,27.450000000000728,5266,21.998497775249696,31.93360039675618,26.144968392265024,29.957809786033174,19.86320437034183,25.854290516061333,16.088150804613694,26.061881575284655,25.941493083078655,26.377109414624172,20.16723121144885
5397ceb1,32.3799999999992,4972,18.29336645769631,3.754652624970002,2.452778742645889,2.40715672432519,2.4257055820258815,2.445407908643441,2.367161855378854,2.5794250520776787,2.525449560697858,2.4706863867383126,20.647892715044367
53f23031,24.959999999999127,7446,12.48713027085431,7.830396881738737,2.125417667635505,2.6282473402117827,2.478169003028181,2.843373083384795,2.6385072227503144,2.779316051524843,2.71294960447304,2.2655874547435335,13.605627588178761
543198e8,90.29999999999927,6067,23.60303303851204,21.539607585828467,17.63814237258675,17.615204425596787,21.915476210709624,23.969357821961154,24.48471449051899,17.57729255067411,17.64465385768408,18.619015235692313,21.087498799148104
54753541,70.35000000000036,4146,16.038886353055005,22.190791022253013,17.703008890467533,18.32121669007683,18.09213225509002,23.701158981361335,17.813859260918637,26.762496383821905,18.329047715593425,21.28223978384365,16.014004372259055
54a7e3c2,15.829999999999927,5762,7.68275632674413,5.608173238571993,5.45650884254539,5.468111137829054,13.159935108101028,5.3909441861408816,5.458504251258542,5.17845851173234,5.548917859136475,4.266714032231179,6.591526217480793
5542c301,20.980000000001382,3966,10.953033764142145,9.805528604733476,4.236382597420887,4.0516464714718206,4.2276736595490885,4.233295065658272,4.216389591937776,4.261306723539269,4.2510268555196715,4.155012361543744,9.609402311468234
5567d551,38.79000000000087,6125,14.947633214877834,15.120684914266329,21.793115455666758,14.683025596996353,14.72588609319652,21.774326864854228,14.55187674569213,14.617938055893545,10.116092273061842,14.611447973689325,14.199917994589551
55efee7f,61.539999999999054,4801,25.83515609352923,18.10591254825655,28.547239999094252,18.399455173908805,23.523689257844758,23.630205891722458,23.561337907213012,18.321047975237196,29.06741592922887,21.237355894330957,24.869805779970317
5663b2b7,43.43000000000029,5042,15.995051237233431,7.283079627150007,21.61288138124153,30.864151412453985,23.257298491877236,30.81075903825332,30.91310895250851,30.879861952303457,30.89018146611929,29.4379726818979,15.088152345266677
5693dde2,13.179999999998472,3538,6.436462476282413,4.633229679900302,4.191369674808061,4.250983757267906,4.265746078559411,4.233241392127964,4.25724319377979,4.289098268497358,4.276921975428373,4.150069257363562,6.55684945595097
56b00794,27.220000000001164,5324,15.426800372754226,2.472181851619188,15.98417261032951,15.56305812376307,15.464152767872665,15.880541962911053,15.520516117087647,15.499453470680692,15.954922497319338,15.823467451919692,14.78848689638206
57796579,23.8799999999992,5564,13.73493756719886,10.901050214024018,6.845159336434099,6.854016588913922,6.915103169707682,8.229037363764945,8.229365956297642,6.853324482250815,11.331293373575923,7.7246676748389165,14.933344559903572
577eec7c,34.10999999999876,4442,17.494400246421485,12.923540375517781,13.574268228530476,12.557326711865365,13.462401267001255,13.421632565718667,13.671140112716124,14.131384313251747,13.95797600001493,14.928136439516576,17.592585888750126
57f05c51,63.789999999999054,4729,36.72935492570787,31.56459573810698,29.858094372395573,18.314245020293168,20.609769342126963,28.493149429528103,28.20441131013667,28.783716938499467,30.012448046554812,22.649019575046164,35.60392388284396
58850d2c,21.109999999998763,5050,14.64719088601917,8.135054191058988,5.952442713079139,5.941714963168551,5.9751434856723975,5.983894671849923,5.899413789813097,5.992024488813553,5.958483816609537,5.945429610621699,14.638591161314965
58fa8486,28.360000000000582,4472,11.888547877665083,10.940495634266496,7.345669963625481,3.060355966014897,3.776136681484012,10.828979966361103,2.983468476343924,3.0551573461153025,3.0533816285835123,4.153598426872195,11.399642394079297
591cc951,34.330000000001746,4868,18.031871149062816,8.621759971132951,22.399336429379183,23.932656611920503,20.467333430654783,23.934395628041123,22.067047837221764,23.942253694817396,22.336435053763896,21.437281817630424,18.16966275748248
593876b6,28.850000000000364,4647,8.569138199456752,8.416930301947385,6.552246994678311,6.340770382011589,7.837420393655416,6.5533459791477675,6.208365746397885,6.695141917177213,6.573213683973818,9.357588249493201,6.796048059531651
59f8b2e8,22.729999999999563,4138,6.535643612800459,10.31067349151024,14.31427252085498,10.552423348939644,17.422842686560834,17.44161219791451,14.391319496663318,28.532973240601123,12.979947980245042,12.618015794303632,8.62941306605937
5a1a8fd8,32.97999999999956,4974,18.95607866345528,17.847429592546373,6.124635727535719,12.906770080990997,10.65754257170907,9.084886200256152,14.678116056191676,6.168684439549263,9.326616821334294,7.301125739700248,20.86283454662107
5a5269a9,22.600000000000364,5879,7.273217586709342,6.598727297012015,14.191793667449053,14.168934360637888,9.9184607804895,14.189431718536266,14.377941429528553,14.265168689090194,12.184991993051181,12.843152972272508,6.824561997189387
5a5d1982,23.31999999999971,3976,7.239033173200967,11.783938141533532,3.545500960317033,2.0003437871177323,3.386441016967326,11.90275839775942,3.0680355740126686,12.187194175275076,3.380070598990643,3.5563139282620386,7.815162288434581
5a63b5d1,29.6200000000008,5878,18.381222162110554,8.743834834916871,26.49642512465973,29.45778569524275,26.3880542224888,18.4634985000025,10.93996386652602,46.84375243260116,30.141515157722836,28.80013669638065,19.659234388286922
5aa03df7,40.840000000000146,4929,6.559438408718735,6.507488573640646,3.443180000656813,4.018483056136294,4.037939751543735,4.044884142055844,3.3542375174084778,3.340770317046611,3.327700593999538,3.431641583530329,8.542285965901502
5aa403d0,38.460000000000946,3432,31.94962444924094,22.403965050172776,38.15750333092068,27.06788725793105,30.118366433236606,27.071427186104906,38.14824866992755,30.099110170566657,38.14193930788649,32.87853484098279,32.62443203160064
5aef5c6c,42.31999999999971,3543,10.27447599154983,11.109076466255422,15.355340310434876,9.917237055131466,14.871537184939132,6.963927947065888,15.432366645271014,6.755257230442263,7.2009537048374685,7.743610495032604,8.995021597963873
5b7b6324,40.73999999999796,5984,13.549641722525374,11.023147964359513,10.861295987756268,10.847288877884496,10.864588383594636,10.771858057728421,7.31513763303293,17.66490157508725,10.481630127597812,9.956559325265841,14.122722021839085
5bd25f59,12.709999999999127,4468,3.050817353826665,9.363214188752332,1.5457030665965519,1.2255493640324282,1.6044875128356808,1.6552388987695699,1.587484554205511,1.6244129562867602,1.5991376943463587,1.4716646593710903,2.6096921735760166
5beded95,25.68000000000029,3489,13.997335355269549,3.852161503357762,12.167782915940746,11.96325107209457,11.926256520443998,17.77492533004779,20.988142190607352,12.163175507171587,11.948067425589269,13.611354444868143,15.071707024173326
5cb483ac,20.219999999999345,3800,6.326385618977432,4.710762156068089,3.078480755784608,6.545825501866032,2.7732357510444525,7.1429480787601545,7.534046995335143,7.132660284427605,6.563465859133053,4.75388340422041,7.0313809903584765
5cdd8dbc,48.44999999999891,4198,14.51023397205443,17.203093061783022,15.593371226187491,15.55900712836413,15.51335613613159,14.753358570497156,15.548096591456774,14.771362162953528,8.215133626978318,15.841617765032417,14.233286425580205
5d11dfb5,46.04999999999927,5579,10.031390597981453,17.789063749648232,13.350025415364026,13.951678638304122,13.491157425863474,13.768038541502053,6.364470034022132,13.851811959839148,13.338091033146128,11.231529820375368,10.366172414405481
5d7198fd,34.470000000001164,3502,13.778168089597289,9.316201336735308,8.967688138321842,11.05868636712109,11.063583096580523,9.003583789210504,9.063608742273342,27.034897927759676,9.239965519932975,9.968368211610635,13.295319661446593
5def1ce5,27.350000000000364,5838,14.429050638541339,33.949534791960666,10.538397637096908,10.70164665126648,10.539419317553175,9.951709695909889,7.139323952127576,10.61418826013674,10.021129831809475,10.819615476637805,15.89313388629287
5eae34a8,25.80999999999949,4856,7.33424079615688,1.9754550445963244,2.296261610423168,2.2137511305717608,2.3037085329604334,2.2103630589506458,2.755498536439281,2.2676548453500427,2.2280935232631496,2.270523610886795,5.661293228708473
5f4d2a52,93.91000000000167,5192,57.38681167110693,48.10153508125428,43.87177079002461,43.684837574338,43.57042529156132,32.65079471401745,43.790641845865956,43.63151809898698,50.42126023682418,44.46027233735656,63.10435563108729
5f6756c5,21.339999999998327,5887,8.952612303848168,7.474653508570135,6.650485530899259,5.647931990136075,6.843478757105137,4.960454485817668,6.7203043105215405,5.082307705060706,7.372657443028247,4.9498127462759305,9.124333198131053
5f75f796,19.75,5347,7.181557200925962,15.305071650489745,22.264957680748633,16.345651777291938,22.340821195210747,22.310034585774627,21.72142908130773,17.38650729559958,21.9215355080877,16.893629949709272,5.937548862712489
5fb1c15f,24.150000000001455,3546,16.610545719608574,4.142574604986796,13.111323662025136,13.115585869000368,13.207189418485374,13.136489702771678,13.112140302915492,13.741483911634338,13.12455493886657,13.155328977916188,16.796913380070535
5fffa282,12.0,4543,6.4094081362353466,1.8269285984624746,7.5115240993887085,7.460183411395227,7.391351649550232,7.442075845229339,7.508345202366122,7.494864290549069,7.498025355452012,7.4072366520596225,5.691743250380904
60e37807,51.47999999999956,3388,25.835536048325796,28.81877426948603,40.53021701895545,54.00625597444523,40.53272528115801,41.33839981448409,56.61634805359096,17.285024223845113,56.256497548420526,51.62863472617513,28.207265266477588
61f27424,10.8799999999992,6089,2.8714226939053664,7.6753715504482365,3.7464769463499055,7.5340561364698,1.382543516953222,7.777810542657926,10.648681624405393,2.621544143003063,10.733433958948783,5.4643282190683165,2.5984212395383874
62569ae3,21.659999999999854,3827,9.764152402808996,6.38050672918947,7.454252661320849,7.274940382757125,7.618473818236726,7.364349125886457,7.323222210194756,7.09899673849927,7.104992537626164,7.235516854883503,9.88192301540313
62a6f539,20.139999999999418,3835,7.368187167695436,9.944987421033842,5.659104783942845,5.669451105191416,5.659527577685647,5.626541296827348,5.6688504705029334,5.5654602439823835,5.686846760461167,5.646789083938176,6.980084334319655
633774dc,42.76000000000022,5820,14.612879886971742,4.0284975984365605,5.084275737932977,4.696182031648461,4.7337353001219125,5.008391426644684,10.151307121615485,10.480571053649646,10.361951588652644,6.753730169652314,13.227672006102551
63559d57,19.94000000000051,4241,5.967263122038906,8.625442981839177,8.269621250325113,12.239145283104126,5.217470232363079,5.810021105841265,4.946073448931152,5.279799979657698,11.930139101565022,6.316223339545583,6.324629673689995
647f2a41,21.150000000001455,4260,5.97684562023105,2.9792244298922377,2.645206345829761,2.1736686687980553,2.7342153454696354,2.126592855271011,2.5258063950591483,2.5844682894509146,2.5455446198772678,1.8146245143340665,7.187098273729676
65156b96,31.790000000000873,3684,7.616108804888076,4.347023441539688,4.471627806990223,4.509827094568072,8.026138603577312,5.505243231291413,4.4991017599329615,8.873835106826334,4.495370562909916,5.087139329619636,7.022268950320371
653612bc,6.130000000001019,4341,2.629381721571239,6.34543922895047,3.054969597072946,3.027579172402,2.9383164433784925,3.0375472627174167,3.0073349182187123,3.056004472183246,2.081019517542148,2.998718759962691,2.4079736525275184
656a067b,39.61000000000058,3574,16.385248927027597,8.7138845283562,2.8948692391490143,14.666366007936356,13.768533142302323,14.637445762922397,14.639629471140266,14.654154951689984,14.606427655886112,12.336574572356378,14.861592976629863
65a5466a,36.23999999999978,4465,11.723424263472127,15.216471332714043,7.22805043021691,9.364050947394869,8.455842054013072,8.144560902136927,9.305540938495085,9.221218940965022,9.275752758250018,9.25871820381651,10.613514282268577
660d9546,22.350000000000364,4482,9.143347446159918,17.933499329717183,10.597025481530654,10.594667053984852,10.596491607454256,10.588462312181491,10.585897104202967,10.591616553859113,10.59286529507133,10.575285402388866,10.095955783462161
6767c111,33.25,6098,24.617714014360512,9.949403051261976,9.830794356620174,9.929034378199637,9.966574901436076,9.926678357966216,20.23561524910826,9.902734350734889,9.911255640451406,9.850727666124495,20.329483903328345
67847288,23.789999999999054,6697,7.48177654935517,6.414030120587088,3.062999120820578,11.796537397353436,11.2113748843567,13.561595263282014,11.739838427813485,13.942972190876612,7.102145868716834,7.312012813351073,5.596917026372007
67a8da4a,27.789999999999054,4851,14.358354702504307,11.195573805316341,18.980890372835713,18.953556769080702,22.543045178655976,32.63380744153412,18.934048145672936,18.952727510031373,20.595929036009466,24.03525937599086,16.665666245793687
684a6fc1,35.479999999997744,8358,9.71859070423194,15.556307732927102,7.390014197745029,7.3684349320144165,7.5332711832799975,9.022445775290235,7.493185343688509,6.521999171161537,6.239866529124081,7.265331749242657,10.186159306696366
698930d1,30.23999999999978,4744,10.385886754448608,11.788256559285061,3.739832315651292,3.6811794406485085,3.7755166977112666,3.7569984839790873,3.640076268189608,12.398175480811123,4.339508232621469,10.899255452102759,9.800435315726293
699ea575,24.80000000000109,3996,9.793560450688673,8.244550223854924,8.324811228015708,8.567160297688426,8.044470289047913,8.3194227106743,8.324629508230714,6.941415009870111,8.338992838829164,6.69008779792338,9.770874850561688
69c1bdad,39.030000000000655,3391,19.871524318427223,7.25652648076944,18.886894280648463,17.8181646035615,6.9783241715596125,6.917130385941003,18.8550791875002,35.345390077632636,17.818381813016728,16.111408749307728,22.487765559355214
69e41fa6,16.679999999998472,5232,4.101619652397789,6.527294838725597,8.841170725979975,8.802575378250287,6.934819714438482,8.84084721696559,8.85142430722789,8.207209397087153,8.864791807175491,8.33445634367637,5.433264774735518
6a0ff78e,43.75,5760,28.57079474864986,43.54960473351696,44.99227945814698,43.81478670305993,44.197216977060336,43.83284119604441,43.61428325054355,43.79234211563838,43.82336183795928,40.15283703284583,29.533359597195396
6a8fa194,23.030000000000655,3400,15.103545562510547,2.540736911061666,5.612677198340781,5.684081217336675,5.670715986911571,4.7125258295777375,5.509336136950712,6.853716135082254,5.830010670954372,4.777784907294302,14.603496633058446
6ae68655,15.849999999998545,4342,5.275346592161905,6.46202980150437,9.232682627999798,9.664398940818373,6.703689510227911,9.928047088770947,9.682742600905954,9.643339355339698,9.647056283733404,8.207315062511936,6.480068953605679
6d1d74e1,39.97999999999956,5341,19.876009915357873,19.020244268361672,24.304962246105035,23.540128156037937,23.546184910714892,23.61759700614794,23.554720076745475,23.54478107701186,24.302410445229885,24.09113025835516,20.339377756257
6d590e26,31.899999999997817,5725,14.41747167085514,10.377396600166511,11.319319938148688,11.450209597063665,11.06108042817869,10.967673052111406,11.317991188059745,11.448340438247838,11.406965729174399,11.167630355632612,17.722691056121125
6d6d93af,63.75,3873,41.64919908634377,54.53829612153526,20.969160872673037,25.49198550865065,25.485252324771334,14.776474692909277,25.60314704255003,21.356864319765382,14.345387091215194,24.599266447583062,44.93601128607367
6dbe4b60,21.94000000000051,4871,6.574970311148653,6.760767314051938,13.562736627168606,12.935785606756912,14.333525653204859,16.237247826047724,13.046773987452722,15.27664734791138,18.97656314649815,13.36579622027092,6.696579495920894
6e6d122c,29.780000000000655,5171,9.480352639690404,10.981758182886782,15.058086029746484,24.513014686182952,14.997276489024546,14.993314396183216,14.188871510766672,21.6510556094346,19.21810385821329,17.852207442379417,9.773051626645334
6e9ccd38,44.719999999999345,7022,19.470697071028987,24.045078113571957,16.864904292108562,19.50801725866745,16.917432202844427,19.613163276568038,16.90225125387684,16.91976096682651,35.95356718302234,17.92622926214484,16.52330455251755
6ea22614,24.399999999999636,5763,6.916729390574272,8.112443232713137,15.652923688719063,15.592457486221424,15.72378382843115,8.899575951451855,15.663489398968979,15.408017779396362,8.853035160130599,14.800280314257025,7.132635803847108
6ede926a,23.18999999999869,4833,10.588529773110276,28.930307410448698,4.312732981958682,4.0773677006718065,4.263918604681406,4.341614324390004,4.363768328887949,18.145535952904446,4.285472867942557,3.434013984124352,14.773006925571813
708caea9,45.76000000000204,6192,31.232063481182507,9.709636644335804,32.78015149554879,32.76936871944368,32.77994053001998,32.79573044418683,32.787834353478644,32.264036218465385,32.78457727207289,32.77501775721601,26.962694702198732
70925e23,24.55999999999949,5893,12.835267608693682,15.01132392780482,12.54505831699277,20.71360661255295,15.336251463942453,15.388430742534108,15.031556515795808,37.4064982225842,12.569800301372181,15.152122408019412,11.167041718220538
70e1788b,25.55999999999949,8277,8.598625749614646,21.888904425533436,3.6304199254777134,4.069481918026435,7.924579515064955,8.164279275847106,4.363558777269062,7.975828505088774,3.6357042387688088,4.023375123777283,7.182076808306217
